track_added_at,track_id,track_name,track_api,artist_id
2017-12-03T15:21:46Z,3Hvg5tRKsQlX25wYwgMF9p,Flowers in Your Hair,https://open.spotify.com/track/3Hvg5tRKsQlX25wYwgMF9p,16oZKvXb6WkQlVAjwo2Wbg
2017-12-03T15:21:46Z,50JxXwTIEITUAXD0rvXNdX,Day to Day for 6 Days a Week,https://open.spotify.com/track/50JxXwTIEITUAXD0rvXNdX,23HG5wQ67P2pMksEMTbkur
2017-12-03T15:21:46Z,3j2NATzA9yHM6okc3cBkPM,Wake Up This Day,https://open.spotify.com/track/3j2NATzA9yHM6okc3cBkPM,"1uiEZYehlNivdK3iQyAbye,24icoQNJSEWNu3XvqKBR68"
2017-12-03T15:21:46Z,3JxsDs3cx0DDLxSYkFh1CZ,Wait For You,https://open.spotify.com/track/3JxsDs3cx0DDLxSYkFh1CZ,5LuLeXlnT2jFxbx7Cg7j88
2017-12-03T15:21:46Z,0f2zcrhhHT59aIGQvRlTZ1,One More Night,https://open.spotify.com/track/0f2zcrhhHT59aIGQvRlTZ1,0bzfPKdbXL5ezYW2z3UGQj
2017-12-03T15:21:46Z,6o48EgHLxA0g0NLcDXukz7,Gracefully,https://open.spotify.com/track/6o48EgHLxA0g0NLcDXukz7,72Pauuctba5lMzC89R0Vk0
2017-12-03T15:21:46Z,2TC2RvlE8Op9aTQzhdYAx5,In Your Arms,https://open.spotify.com/track/2TC2RvlE8Op9aTQzhdYAx5,"0wmlHdnduAWTeHkzx4dX9O,67pQ8Yr09zDDzzwWw3EG9R"
2017-12-03T15:21:46Z,1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,https://open.spotify.com/track/1Pw5C4N6Fn5E4mGCxmbbVa,4IWBUUAFIplrNtaOHcJPRM
2017-12-03T15:21:46Z,5gnqu97deHhh3MBfeJXXev,Slow Dance With The Devil,https://open.spotify.com/track/5gnqu97deHhh3MBfeJXXev,48sLioddyaXkuhyHXSkpsB
2017-12-03T15:21:46Z,7IxJ4XaMCSJ0JKBffm54z3,Till The Sun Comes Up,https://open.spotify.com/track/7IxJ4XaMCSJ0JKBffm54z3,3ydwrOmRBy5TtHpTDaauOQ
