country_code,playlist_name,playlist_description,playlist_id,playlist_url,playlist_owner,track_api,tracks_total
CG,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
CH,Nachklang,Lass dich vom Nachklang des Tages in den Schlaf wiegen.,37i9dQZF1DWSsWHHnufwMM,https://open.spotify.com/playlist/37i9dQZF1DWSsWHHnufwMM,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSsWHHnufwMM/tracks,200
CH,Swiss Made,100% Made in Switzerland. Cover: Anna Rossinelli,37i9dQZF1DX05xCBTd43pw,https://open.spotify.com/playlist/37i9dQZF1DX05xCBTd43pw,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX05xCBTd43pw/tracks,70
CH,Reggae Classics,The ultimate reggae playlist. Cover: Bunny Wailer,37i9dQZF1DXbSbnqxMTGx9,https://open.spotify.com/playlist/37i9dQZF1DXbSbnqxMTGx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXbSbnqxMTGx9/tracks,250
CH,Nu Metal Era,You know what time it is.,37i9dQZF1DXcfZ6moR6J0G,https://open.spotify.com/playlist/37i9dQZF1DXcfZ6moR6J0G,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcfZ6moR6J0G/tracks,80
CH,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
CH,Ambient Relaxation,"Relax and unwind with chill, ambient music.",37i9dQZF1DX3Ogo9pFvBkY,https://open.spotify.com/playlist/37i9dQZF1DX3Ogo9pFvBkY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3Ogo9pFvBkY/tracks,206
CH,Alte Schule,Die Klassiker des Schweizer Hip-Hop.,37i9dQZF1DX8ENQ5d8ERww,https://open.spotify.com/playlist/37i9dQZF1DX8ENQ5d8ERww,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ENQ5d8ERww/tracks,50
CH,Hot Hits Switzerland,Switzerland's biggest hits right now. Cover: The Kolors,37i9dQZF1DX0MD19TXm0aV,https://open.spotify.com/playlist/37i9dQZF1DX0MD19TXm0aV,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX0MD19TXm0aV/tracks,50
CH,Schwiizrap,"Rapmusig uf Schwiizerdütsch. Cover: Mimiks, LCone, SGB",37i9dQZF1DX1axYuQ4oR2e,https://open.spotify.com/playlist/37i9dQZF1DX1axYuQ4oR2e,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX1axYuQ4oR2e/tracks,70
CH,Acoustic Throwbacks,Big hits from the world of acoustics.,37i9dQZF1DX8TvdyVZSYFY,https://open.spotify.com/playlist/37i9dQZF1DX8TvdyVZSYFY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8TvdyVZSYFY/tracks,300
CH,Hit Italiane,Le canzoni italiane più ascoltate degli ultimi anni! Cover: Annalisa,37i9dQZF1DXcuVttLeQxkh,https://open.spotify.com/playlist/37i9dQZF1DXcuVttLeQxkh,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcuVttLeQxkh/tracks,100
CH,New Music Friday Switzerland,This week's top new releases.,37i9dQZF1DX3crNbt46mRU,https://open.spotify.com/playlist/37i9dQZF1DX3crNbt46mRU,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3crNbt46mRU/tracks,105
CI,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
CI,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
CI,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
CI,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
CI,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
CI,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
CI,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
CI,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
CI,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
CI,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
CI,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
CL,Today's Top Hits ,Travis Scott is on top of the Hottest 50!,37i9dQZF1DXcBWIGoYBM5M,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M/tracks,50
CL,Sueño Profundo,Música ambiental para un sueño profundo.,37i9dQZF1DX7aAuYd7Jogj,https://open.spotify.com/playlist/37i9dQZF1DX7aAuYd7Jogj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7aAuYd7Jogj/tracks,300
CL,Bajo Las Estrellas,Música ambiental para noches tranquilas.,37i9dQZF1DWTmhGAhbrFb3,https://open.spotify.com/playlist/37i9dQZF1DWTmhGAhbrFb3,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWTmhGAhbrFb3/tracks,284
CL,Lluvia de Noche,Sonidos de lluvia para descansar y dormir.,37i9dQZF1DWTpJIpOxN3r8,https://open.spotify.com/playlist/37i9dQZF1DWTpJIpOxN3r8,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWTpJIpOxN3r8/tracks,396
CL,Meditaciones Guiadas,Meditaciones guiadas para cualquier momento.,37i9dQZF1DWZKyP0tcxlDn,https://open.spotify.com/playlist/37i9dQZF1DWZKyP0tcxlDn,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZKyP0tcxlDn/tracks,13
CL,Ruido Blanco para Dormir,Ruido blanco para ayudarte a dormir.,37i9dQZF1DXaYM2TpfSdxV,https://open.spotify.com/playlist/37i9dQZF1DXaYM2TpfSdxV,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXaYM2TpfSdxV/tracks,215
CL,Calma,No dejes que las malas vibras se apoderen de ti.,37i9dQZF1DWY5LGZYBBHHz,https://open.spotify.com/playlist/37i9dQZF1DWY5LGZYBBHHz,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWY5LGZYBBHHz/tracks,152
CL,Antiestrés,Relájate y toma un profundo respiro de serenidad auditiva.,37i9dQZF1DX39FzqwAhZEK,https://open.spotify.com/playlist/37i9dQZF1DX39FzqwAhZEK,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX39FzqwAhZEK/tracks,190
CL,Subsuelo Jazz Bar,"Bienvenido al subsuelo, te invitamos a relajarte y escuchar el mejor jazz.",37i9dQZF1DX4VsZErMojE8,https://open.spotify.com/playlist/37i9dQZF1DX4VsZErMojE8,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4VsZErMojE8/tracks,103
CM,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
CM,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
CM,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
CM,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
CM,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
CM,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
CM,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
CM,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
CM,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
CM,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
CM,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
CO,Bajo Las Estrellas,Música ambiental para noches tranquilas.,37i9dQZF1DWTmhGAhbrFb3,https://open.spotify.com/playlist/37i9dQZF1DWTmhGAhbrFb3,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWTmhGAhbrFb3/tracks,284
CO,Top Latin Classical,Immerse yourself in the brilliant sounds of Latin composers.,37i9dQZF1DXajUXy2f1Dsi,https://open.spotify.com/playlist/37i9dQZF1DXajUXy2f1Dsi,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXajUXy2f1Dsi/tracks,100
CO,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
CO,Sueño Profundo,Música ambiental para un sueño profundo.,37i9dQZF1DX7aAuYd7Jogj,https://open.spotify.com/playlist/37i9dQZF1DX7aAuYd7Jogj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7aAuYd7Jogj/tracks,300
CO,Today's Top Hits ,Travis Scott is on top of the Hottest 50!,37i9dQZF1DXcBWIGoYBM5M,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M/tracks,50
CO,Verano Forever,El soundrack del verano 2023 🏝️ Cover: Marshmello & Manuel Turizo,37i9dQZF1DXdnGF35OawbN,https://open.spotify.com/playlist/37i9dQZF1DXdnGF35OawbN,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXdnGF35OawbN/tracks,100
CO,el nuevo indie,Fresh Latin Indie. Cover: Siddhartha & Emmanuel Horvilleur,37i9dQZF1DWU6aakG7fctq,https://open.spotify.com/playlist/37i9dQZF1DWU6aakG7fctq,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWU6aakG7fctq/tracks,100
CO,Sin Ti,Se acabó el amor. La música continúa.,37i9dQZF1DX4yeSNLFx6qI,https://open.spotify.com/playlist/37i9dQZF1DX4yeSNLFx6qI,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4yeSNLFx6qI/tracks,100
CO,Vibras,Just vibes. Cover: Luar La L & Ozuna,37i9dQZF1DWT34oeYRnJ0R,https://open.spotify.com/playlist/37i9dQZF1DWT34oeYRnJ0R,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWT34oeYRnJ0R/tracks,100
CO,Amor Amor,Qué bonito se siente el amor. 💘,37i9dQZF1DWUoGbRYcteyC,https://open.spotify.com/playlist/37i9dQZF1DWUoGbRYcteyC,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWUoGbRYcteyC/tracks,100
CO,Todo Indie,Las grandes canciones indies de los últimos tiempos. Foto: Mikel Izal.,37i9dQZF1DX2rVwh3lcWku,https://open.spotify.com/playlist/37i9dQZF1DX2rVwh3lcWku,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2rVwh3lcWku/tracks,100
CO,Latin Jazz,The irresistible rhythms of Latin jazz. Cover: Tito Puente,37i9dQZF1DX661EjJOj3Tu,https://open.spotify.com/playlist/37i9dQZF1DX661EjJOj3Tu,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX661EjJOj3Tu/tracks,100
CR,Dulces Sueños,Que duermas con los angelitos.,37i9dQZF1DX9zMCRqwYRVC,https://open.spotify.com/playlist/37i9dQZF1DX9zMCRqwYRVC,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX9zMCRqwYRVC/tracks,177
CR,Sueño Profundo,Música ambiental para un sueño profundo.,37i9dQZF1DX7aAuYd7Jogj,https://open.spotify.com/playlist/37i9dQZF1DX7aAuYd7Jogj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7aAuYd7Jogj/tracks,300
CR,Piano de Fondo,La sutileza del piano para enriquecer tu espacio.,37i9dQZF1DXa8Xx03D65RT,https://open.spotify.com/playlist/37i9dQZF1DXa8Xx03D65RT,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXa8Xx03D65RT/tracks,250
CR,Bajo Las Estrellas,Música ambiental para noches tranquilas.,37i9dQZF1DWTmhGAhbrFb3,https://open.spotify.com/playlist/37i9dQZF1DWTmhGAhbrFb3,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWTmhGAhbrFb3/tracks,284
CV,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
CV,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
CV,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
CV,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
CV,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
CV,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
CV,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
CV,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
CV,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
CV,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
CV,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
CW,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
CW,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
CW,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
CW,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
CW,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
CW,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
CW,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
CW,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
CW,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
CW,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
CW,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
CY,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
CY,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
CY,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
CY,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
CY,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
CY,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
CY,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
CY,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
CY,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
CY,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
CY,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
CZ,Letní chill,Největší hity pro tvůj  letní relax. ☀️,37i9dQZF1DX8DAKoukubXJ,https://open.spotify.com/playlist/37i9dQZF1DX8DAKoukubXJ,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8DAKoukubXJ/tracks,75
CZ,Vlna Radosti,"Hity, které tě povzbudí a naladí na vlnu dobré nálady.",37i9dQZF1DWZ2ZhaFg2iRb,https://open.spotify.com/playlist/37i9dQZF1DWZ2ZhaFg2iRb,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZ2ZhaFg2iRb/tracks,50
CZ,V RÁDIÍCH 2023,Co frčí v rádiu v roce 2023.,37i9dQZF1DX7WWGbH7tf6t,https://open.spotify.com/playlist/37i9dQZF1DX7WWGbH7tf6t,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7WWGbH7tf6t/tracks,50
CZ,Rocková vzpruha,"Rockové legeny a epické písně, které ti vlejou energii do žil.",37i9dQZF1DX7aB3HyD8IR7,https://open.spotify.com/playlist/37i9dQZF1DX7aB3HyD8IR7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7aB3HyD8IR7/tracks,50
CZ,Popová  nostalgie ,Návrat do nostalgické minulosti s těmi nejlepšími popovými hity,37i9dQZF1DXbM1uRN6qaWv,https://open.spotify.com/playlist/37i9dQZF1DXbM1uRN6qaWv,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXbM1uRN6qaWv/tracks,50
CZ,Ploužáky,Romantické hity do každého počasí.,37i9dQZF1DWUXPhYQkpZYW,https://open.spotify.com/playlist/37i9dQZF1DWUXPhYQkpZYW,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWUXPhYQkpZYW/tracks,75
